date,temp,pm10,o3
1988-10-19,21.38888889,20.30744939,9.921411183
1988-10-20,20.55555556,16.24807439,5.060173428
1988-10-21,23.05555556,23.23224185,5.966781406
1988-10-22,20.55555556,24.39976746,8.613538275
1988-10-23,21.38888889,22.34039246,9.122106116
1988-10-24,15.83333333,21.86126415,5.675501427
1988-10-25,16.66666667,26.20191094,6.601095682
1988-10-26,17.5,26.1151814,5.16372005
1988-10-28,17.77777778,31.18859344,11.67852848
1988-10-29,15.83333333,20.20311223,9.827027949
1988-10-30,15.55555556,20.02560624,10.38036944
1988-10-31,18.88888889,28.19647072,7.946280152
1988-11-01,19.44444444,27.28154535,10.85082253
1988-11-02,21.38888889,20.27036406,11.03525044
1988-11-03,25.27777778,26.37871895,7.673049122
1988-11-04,26.38888889,20.41208813,6.285237191
1988-11-05,20.27777778,10.0607522,7.155999292
1988-11-07,18.88888889,5.81201424,9.977709215
1988-11-08,20.55555556,33.87148951,8.767747052
1988-11-09,21.38888889,18.79793513,5.449136799
1988-11-10,20.83333333,8.85885394,11.52991523
1988-11-11,19.16666667,17.89795062,13.3253091
1988-11-12,20.27777778,8.953125974,7.960400282
1988-11-13,22.22222222,5.934856742,12.21103188
1988-11-16,23.88888889,17.08293095,13.48671003
1988-11-17,18.61111111,18.99694505,12.43239799
1988-11-18,21.38888889,2.877525548,7.745359578
1988-11-19,21.66666667,7.953002934,5.999059172
1988-11-20,17.5,14.94330545,11.24981203
1988-11-21,15.55555556,14.95371899,10.05517221
1988-11-22,16.38888889,24.86202014,9.22105406
1988-11-23,20.27777778,32.0674797,6.773804738
1988-11-24,23.05555556,15.77137336,9.95556582
1988-11-25,24.44444444,21.80570207,14.61534924
1988-11-26,27.22222222,6.739353807,15.12163309
1988-11-27,17.77777778,2.71025124,20.22571008
1988-11-28,12.77777778,-0.28974876,12.7406448
1988-11-29,15.83333333,21.54288836,8.852715686
1988-11-30,14.16666667,16.28700602,9.172182491
1988-12-01,10.27777778,21.71005289,11.13321933
1988-12-02,16.11111111,23.73378606,7.667878781
1988-12-04,15.27777778,17.8751375,14.36763589
1988-12-05,18.61111111,35.30442134,9.263015397
1988-12-06,20.55555556,34.83399577,13.17974893
1988-12-07,16.66666667,25.02100364,13.72798732
1988-12-08,12.22222222,35.12737278,13.68116187
1988-12-09,9.166666667,32.25546089,11.66506761
1988-12-11,3.333333333,25.82858764,11.50661983
1988-12-12,7.5,24.29692785,9.025025756
1988-12-13,16.38888889,43.40957607,10.24949868
1988-12-16,3.055555556,30.36776666,9.845276839
1988-12-17,6.111111111,21.92070727,12.90568651
1988-12-18,9.444444444,34.43415192,8.777210168
1988-12-23,20,20.48989788,16.67685679
1988-12-27,12.5,17.07184102,10.25651606
1988-12-28,5.277777778,12.58468328,19.48556513
1988-12-29,4.722222222,26.41998839,12.75529853
1988-12-31,11.66666667,56.35021953,7.504334158
1989-01-01,11.94444444,61.26421656,9.62588237
1989-01-02,9.444444444,23.28559514,17.33926279
1989-01-04,7.777777778,38.71480832,11.19994932
1989-01-05,13.61111111,15.45426563,7.144074371
1989-01-06,16.66666667,22.68318128,7.021701861
1989-01-09,6.388888889,47.87004418,19.8758298
1989-01-10,14.72222222,34.198321,10.33618024
1989-01-11,16.38888889,26.77856837,13.34564618
1989-01-14,11.94444444,16.16734953,7.609899338
1989-01-16,14.72222222,24.49929471,11.61867447
1989-01-17,17.77777778,20.00897006,12.99094598
1989-01-21,11.94444444,22.89664532,14.10112052
1989-01-22,19.44444444,18.24687667,14.11568577
1989-01-23,20.27777778,12.70969754,11.15835893
1989-01-24,18.33333333,40.64865336,11.96275823
1989-01-25,20.83333333,31.53473971,9.721209209
1989-01-26,16.11111111,32.57910471,11.11129603
1989-01-27,17.77777778,20.71942191,12.72602713
1989-01-28,20.55555556,23.95084198,12.53364662
1989-02-01,19.72222222,7.834437031,25.54818492
1989-02-02,11.38888889,44.88383703,23.02240175
1989-02-03,5.277777778,16.27331234,17.12712496
1989-02-04,-0.277777778,40.99023703,11.7782939
1989-02-06,-1.666666667,28.07291971,17.0135627
1989-02-07,3.888888889,52.2239996,18.50686365
1989-02-08,3.611111111,82.3037996,23.61219674
1989-02-09,1.111111111,32.60704426,22.60092906
1989-02-10,5.555555556,32.03731514,21.12239632
1989-02-11,10.55555556,28.96161793,21.69066516
1989-02-12,11.94444444,21.78234515,21.21570242
1989-02-14,12.5,47.89469564,25.89656116
1989-02-15,12.5,26.18740451,15.55441416
1989-02-16,6.944444444,21.15078611,18.29099885
1989-02-17,6.944444444,9.239442682,22.8204563
1989-02-18,9.444444444,19.2572478,22.01269368
1989-02-21,11.66666667,40.57782683,25.6018257
1989-02-22,6.666666667,52.22707621,27.99273587
1989-02-23,4.722222222,33.40187621,19.93576853
1989-02-24,4.444444444,57.41748282,10.81410432
1989-02-27,7.5,29.6942407,20.63853781
1989-02-28,10,53.46731338,23.77761553
1989-03-02,9.166666667,28.36118937,23.16765877
1989-03-04,16.38888889,26.48214952,12.504514
1989-03-05,9.166666667,10.72129977,31.03819539
1989-03-06,11.66666667,16.50494952,36.24997426
1989-03-07,10,37.50494952,35.25230015
1989-03-08,11.94444444,64.46021828,15.39088213
1989-03-09,16.11111111,73.56356523,14.99071019
1989-03-11,22.77777778,70.22556958,-0.831994365
1989-03-12,16.66666667,26.93444552,33.95621721
1989-03-13,20.83333333,39.92983029,18.51662141
1989-03-16,16.94444444,33.10979208,19.00998127
1989-03-17,15,16.05123475,33.410662
1989-03-18,10.83333333,20.19235864,26.74222137
1989-03-20,15.27777778,28.09280893,28.66738346
1989-03-21,13.05555556,19.04817662,30.85219547
1989-03-22,15,23.94516456,18.33562861
1989-03-23,20.27777778,54.70001419,19.10040131
1989-03-24,24.16666667,36.51446567,17.22473948
1989-03-25,24.44444444,37.52975531,29.33301087
1989-03-27,34.16666667,18.58962234,20.45759804
1989-03-28,30.83333333,24.64563669,14.7431708
1989-03-29,21.66666667,12.91835883,26.80649063
1989-03-30,20.55555556,30.58631877,17.10771462
1989-03-31,16.94444444,28.59382639,25.71355851
1989-04-01,17.5,19.53520087,20.8857184
1989-04-04,25.55555556,29.01192353,17.52070797
1989-04-05,20,29.17012817,19.47028328
1989-04-06,20.27777778,46.11166663,19.00065966
1989-04-07,19.44444444,38.08350985,21.44550868
1989-04-08,18.33333333,31.03595787,22.897561
1989-04-10,13.05555556,26.44835522,17.11395271
1989-04-11,17.77777778,40.15004345,23.2662754
1989-04-12,21.11111111,27.12456453,27.43068758
1989-04-13,20,45.12692375,20.95115824
1989-04-14,26.11111111,35.31600013,26.05666235
1989-04-15,24.16666667,50.28699249,24.9088392
1989-04-16,28.88888889,43.54545096,27.17610896
1989-04-17,24.16666667,19.37038944,30.40146014
1989-04-18,19.16666667,45.4778721,16.93566093
1989-04-19,21.38888889,52.58187089,18.90396238
1989-04-20,27.22222222,65.4410733,26.24984388
1989-04-21,26.66666667,45.43746113,31.4480317
1989-04-22,26.11111111,40.44774597,30.0602989
1989-04-23,25.27777778,57.50970448,33.15165624
1989-04-24,28.05555556,70.47358281,30.73867384
1989-04-27,27.22222222,65.46717906,35.01866137
1989-04-28,24.72222222,35.82067501,16.6033406
1989-05-01,23.61111111,20.38585077,33.08682689
1989-05-02,22.22222222,22.39414883,27.03507857
1989-05-04,28.05555556,43.83472992,25.60657201
1989-05-06,16.94444444,29.43914262,20.9952605
1989-05-09,25.27777778,16.49207142,33.49514783
1989-05-10,24.72222222,23.07012484,35.38580436
1989-05-13,26.11111111,13.50651437,30.30223861
1989-05-14,28.05555556,61.30284287,31.53705728
1989-05-16,30,76.56225812,32.43208501
1989-05-17,32.5,94.259824,44.34656281
1989-05-18,35,95.19893492,34.54453312
1989-05-19,33.61111111,31.1861659,27.89892889
1989-05-21,33.05555556,42.93255245,31.10175877
1989-05-22,32.22222222,61.67787766,27.10025112
1989-05-23,35.55555556,63.70498591,33.92701673
1989-05-25,34.72222222,28.64894868,24.79611475
1989-05-27,28.33333333,29.51036218,24.31497552
1989-05-28,28.88888889,29.80562949,29.72530421
1989-05-30,38.05555556,20.21206338,37.16298011
1989-06-01,35.27777778,23.08078884,13.01208149
1989-06-03,28.61111111,25.72844934,19.93477905
1989-06-05,33.88888889,73.74254482,24.49440219
1989-06-07,36.94444444,83.66050004,39.85282836
1989-06-09,31.11111111,35.72795207,23.21656997
1989-06-11,30.55555556,29.74367124,24.99072343
1989-06-12,33.88888889,37.787798,21.52407496
1989-06-13,34.16666667,39.72825774,25.11090715
1989-06-15,27.5,24.56169421,11.92730592
1989-06-16,31.11111111,29.70253919,13.66313549
1989-06-17,33.61111111,37.70619304,27.53183467
1989-06-19,36.66666667,20.75436011,37.11800451
1989-06-20,35.27777778,22.73100909,47.9163889
1989-06-21,35.55555556,54.02158258,51.78269295
1989-06-25,37.77777778,47.72942885,33.69737496
1989-06-26,40.27777778,83.72942885,31.83785066
1989-06-27,36.38888889,48.11699101,20.37567545
1989-06-28,33.05555556,27.77370175,18.32138086
1989-06-29,31.11111111,22.76298746,21.52911442
1989-07-02,38.05555556,59.78021392,45.00131964
1989-07-03,38.33333333,53.51438158,39.38336845
1989-07-05,39.16666667,47.70978779,39.5167429
1989-07-06,41.11111111,79.93602813,48.16094924
1989-07-07,40.83333333,50.83905072,32.63583027
1989-07-08,38.88888889,44.76433162,32.26506989
1989-07-09,43.33333333,55.00172874,49.65768538
1989-07-10,45.27777778,37.7979176,46.29756693
1989-07-13,35.55555556,16.0019094,24.91174671
1989-07-14,35,7.010019081,20.99666778
1989-07-15,36.66666667,26.16541947,23.34061662
1989-07-16,37.5,27.02014119,34.15712677
1989-07-17,36.66666667,63.04075341,27.88208835
1989-07-18,36.11111111,51.02968671,34.08953643
1989-07-19,34.72222222,41.90909597,37.15111839
1989-07-20,34.72222222,20.92627309,28.98431816
1989-07-21,35.55555556,37.37798596,30.24787651
1989-07-22,38.33333333,33.9680841,33.19719014
1989-07-23,38.61111111,48.96164293,36.01262221
1989-07-24,40,72.12613861,40.69365186
1989-07-25,40.83333333,50.0367427,37.28436412
1989-07-26,41.38888889,56.10958037,20.3028974
1989-07-27,43.05555556,39.51078501,32.28481515
1989-07-28,34.72222222,30.39780791,29.15802513
1989-07-29,35.55555556,24.05081089,39.90169769
1989-07-30,36.94444444,41.07447965,42.61030583
1989-07-31,36.66666667,64.13317218,55.35174105
1989-08-01,37.5,43.16811268,50.73681659
1989-08-02,38.33333333,70.43827381,33.97861279
1989-08-03,41.38888889,47.11798079,25.91138286
1989-08-04,42.22222222,59.17037356,28.27464006
1989-08-05,40,33.36819063,31.40514091
1989-08-06,32.22222222,20.26625736,19.42111935
1989-08-07,31.66666667,24.31255068,23.09668452
1989-08-08,33.33333333,45.72778658,16.1034126
1989-08-09,36.38888889,42.34385223,20.8321305
1989-08-10,37.5,45.53959066,26.62569743
1989-08-11,36.38888889,91.51980381,30.86105619
1989-08-12,37.22222222,81.40399195,27.6306692
1989-08-13,36.66666667,48.39388134,34.99743421
1989-08-14,36.66666667,55.3846178,21.49707441
1989-08-15,35.55555556,13.36975597,19.61014418
1989-08-17,33.88888889,29.52538151,23.35833353
1989-08-20,38.61111111,34.36333748,28.6252597
1989-08-21,38.33333333,54.25906731,27.56000106
1989-08-22,40.27777778,26.2643561,17.90573571
1989-08-23,36.38888889,20.31088292,26.85265423
1989-08-24,36.11111111,34.3019401,30.02631395
1989-08-26,36.94444444,46.11910685,31.98339148
1989-08-27,38.61111111,45.35473866,35.44914244
1989-08-28,40,44.39781571,18.78109932
1989-08-29,38.88888889,45.52130648,15.81562973
1989-08-30,36.38888889,49.51932335,19.27963651
1989-08-31,37.5,30.5183623,18.73907112
1989-09-01,36.66666667,18.54847727,24.68975816
1989-09-02,32.77777778,10.50092858,22.7665718
1989-09-03,33.33333333,18.4591324,22.31936887
1989-09-04,35,32.76028678,28.65377884
1989-09-06,36.94444444,38.57230468,15.05446556
1989-09-07,38.61111111,53.68809037,18.43182349
1989-09-08,39.72222222,33.82265304,16.39614337
1989-09-10,32.22222222,18.65082245,15.37446416
1989-09-11,33.33333333,35.50012871,14.67690471
1989-09-12,30.83333333,27.54652225,17.78793223
1989-09-13,28.61111111,10.51645725,19.91470003
1989-09-14,29.44444444,10.64216899,20.44479847
1989-09-16,30.27777778,28.78948279,22.53897715
1989-09-17,32.5,46.59898826,25.51697799
1989-09-18,33.33333333,44.62580712,30.37433594
1989-09-19,33.33333333,44.94792893,22.55678195
1989-09-20,33.61111111,56.54384768,26.22764466
1989-09-21,33.88888889,71.49973481,25.05962434
1989-09-22,31.38888889,110.3238188,22.94220648
1989-09-23,22.5,30.25678492,15.61597971
1989-09-24,23.88888889,19.29837596,11.70634682
1989-09-25,27.5,44.49083601,14.49510465
1989-09-26,25.83333333,19.2228959,18.20920094
1989-09-27,25.55555556,36.13919235,15.52104403
1989-09-28,29.44444444,48.26963788,15.60938543
1989-09-29,30.27777778,32.28874593,18.72597917
1989-09-30,30.55555556,40.2305836,25.61541643
1989-10-01,33.61111111,49.39709699,19.26741993
1989-10-02,28.61111111,54.63819743,7.903498264
1989-10-03,21.94444444,41.65552254,11.63288273
1989-10-04,23.33333333,64.29835724,9.719138583
1989-10-05,26.38888889,46.00159888,4.978480046
1989-10-06,25.83333333,29.80985619,10.83799593
1989-10-07,22.22222222,21.32283599,10.42098388
1989-10-08,21.66666667,22.55124178,13.4296865
1989-10-10,25.55555556,43.94864271,12.01537807
1989-10-11,30,52.08779331,17.8281657
1989-10-12,31.11111111,58.10476854,17.51233511
1989-10-13,31.94444444,88.19691947,11.61093918
1989-10-14,35.83333333,62.16687539,24.54566262
1989-10-15,36.38888889,47.66791299,29.59631641
1989-10-16,29.72222222,27.12543824,19.49932371
1989-10-17,21.11111111,9.531406685,18.41612742
1989-10-18,17.22222222,13.56951846,23.54669628
1989-10-19,17.22222222,6.249405296,21.76941783
1989-10-20,17.77777778,19.17819602,9.751569287
1989-10-21,22.77777778,29.20212241,11.50299163
1989-10-22,23.88888889,20.58301758,10.76209004
1989-10-23,29.72222222,35.39353827,10.59877305
1989-10-24,32.77777778,47.792623,11.96672841
1989-10-25,33.61111111,50.52421981,16.10817354
1989-10-26,31.94444444,64.16705272,17.56913858
1989-10-27,31.94444444,66.68272382,18.51098325
1989-10-28,32.5,52.75110379,20.06608217
1989-10-29,33.05555556,44.72617991,26.48714644
1989-10-30,33.33333333,42.1852887,19.6251111
1989-10-31,22.5,19.5498814,5.246193836
1989-11-01,21.11111111,32.04751146,6.328402525
1989-11-02,16.66666667,25.00461987,12.08061093
1989-11-03,14.44444444,23.48157376,7.701048914
1989-11-04,23.05555556,27.43084679,10.45304789
1989-11-05,27.22222222,35.45609267,19.11348819
1989-11-06,22.5,23.98370533,9.62057727
1989-11-07,22.5,19.95102533,12.49718426
1989-11-08,22.22222222,25.63130347,7.970315516
1989-11-09,19.16666667,14.86503142,11.44540857
1989-11-10,18.33333333,24.6885916,12.50949406
1989-11-11,23.05555556,27.72058179,11.42807808
1989-11-12,18.61111111,16.31238795,15.9405968
1989-11-14,27.22222222,26.18122642,14.2364506
1989-11-15,19.72222222,19.41533426,7.344105079
1989-11-16,11.66666667,15.54935993,18.32954179
1989-11-17,10.83333333,34.2392129,10.28220474
1989-11-18,8.888888889,19.06038911,12.78155477
1989-11-19,17.77777778,25.34069604,12.49208538
1989-11-20,22.5,43.41674253,15.11951306
1989-11-21,13.88888889,28.89804787,19.43012968
1989-11-22,11.94444444,28.74622705,11.78722421
1989-11-23,7.5,24.21714895,14.76245751
1989-11-24,12.5,27.32965017,5.57648267
1989-11-25,21.66666667,31.43172808,7.00503759
1989-11-26,18.61111111,27.60102709,7.364580796
1989-11-28,13.05555556,25.4167012,18.10210954
1989-11-29,8.611111111,24.488739,14.8152804
1989-11-30,16.11111111,29.90310095,9.490291393
1989-12-01,18.33333333,48.74334872,8.362741194
1989-12-02,13.33333333,51.72020782,16.47071237
1989-12-03,8.333333333,18.25810795,21.59608635
1989-12-04,15.83333333,35.17937082,11.2790312
1989-12-05,19.16666667,37.38989457,7.902837561
1989-12-06,13.33333333,21.69685716,12.81822038
1989-12-07,6.666666667,31.410633,15.80900885
1989-12-08,9.166666667,36.87655981,16.47131644
1989-12-09,13.05555556,29.85233411,11.94910944
1989-12-10,14.44444444,25.24226826,13.44243791
1989-12-11,8.055555556,34.22004408,12.9488973
1989-12-12,3.333333333,37.13528853,11.94894234
1989-12-13,4.444444444,42.06214831,13.3163784
1989-12-14,1.666666667,33.09188945,12.26028536
1989-12-15,-0.833333333,44.66348084,11.40272295
1989-12-16,-1.388888889,32.21430847,12.44056166
1989-12-17,2.5,30.21516077,10.50223551
1989-12-18,2.5,41.26517801,9.402031277
1989-12-19,1.388888889,38.14145562,11.84970663
1989-12-20,-2.777777778,21.63788523,13.99800851
1989-12-21,-6.388888889,43.22892156,20.47055364
1989-12-22,-5.277777778,43.16454756,12.02114108
1989-12-23,-3.333333333,32.15959528,9.331430138
1989-12-24,0,23.41112265,10.63420004
1989-12-27,8.611111111,28.23867672,12.9386289
1989-12-28,12.22222222,14.31190194,8.889303097
1989-12-29,16.38888889,34.31825784,7.101674469
1989-12-30,15.27777778,34.19196099,6.202235544
1989-12-31,14.16666667,36.36123094,9.09401784
1990-01-03,18.88888889,28.95648059,9.158608552
1990-01-04,17.22222222,22.72096714,10.12528729
1990-01-05,13.61111111,32.24464038,8.006070273
1990-01-06,13.88888889,41.88315021,8.057244368
1990-01-07,16.66666667,26.74352712,9.623606712
1990-01-08,17.77777778,27.24567605,8.452014131
1990-01-09,18.33333333,24.69878501,11.05630507
1990-01-10,15.27777778,27.30365966,10.2791552
1990-01-11,18.33333333,101.0895363,20.80583046
1990-01-12,11.66666667,58.91180676,22.24262258
1990-01-13,10,18.81451583,11.24550541
1990-01-14,17.5,22.42211833,10.0614808
1990-01-15,20,44.98656628,8.747245519
1990-01-17,22.22222222,24.28294077,13.69941408
1990-01-18,15,31.915905,16.33141014
1990-01-19,14.16666667,38.01145608,16.61207092
1990-01-20,16.94444444,30.98716682,9.06312404
1990-01-21,13.88888889,14.83964298,12.75271052
1990-01-22,17.5,18.8748358,10.58108219
1990-01-23,19.16666667,32.81663075,8.358542057
1990-01-24,19.44444444,17.92447338,11.13807625
1990-01-25,14.16666667,25.93670583,15.02776055
1990-01-26,11.38888889,29.4009137,10.03196242
1990-01-27,18.05555556,21.23928717,21.60243509
1990-01-28,14.16666667,31.12489299,11.23712033
1990-01-29,16.11111111,47.47189144,6.089479692
1990-01-30,16.38888889,28.28683429,13.30953424
1990-01-31,14.16666667,31.23407582,14.79300589
1990-02-01,20,27.25465709,17.36762002
1990-02-02,13.88888889,27.47355788,25.13578472
1990-02-03,15.55555556,25.41153658,8.007647342
1990-02-04,16.11111111,18.30532944,24.34380538
1990-02-05,20.27777778,24.02297068,13.27914197
1990-02-06,18.61111111,31.51046041,7.363172314
1990-02-07,17.77777778,36.41783665,10.56274485
1990-02-08,25,32.41087936,22.50793083
1990-02-09,20.27777778,39.99684066,17.37154598
1990-02-10,15,20.97081129,14.70362151
1990-02-11,13.05555556,29.60232414,17.90585168
1990-02-12,18.61111111,33.31527507,12.26200545
1990-02-14,12.22222222,11.72849221,30.68720873
1990-02-15,13.61111111,22.70130481,25.03222373
1990-02-16,12.5,20.77591421,19.75933783
1990-02-17,8.888888889,26.40073338,17.85941752
1990-02-18,15,23.99762488,20.00504443
1990-02-19,10.55555556,30.76561242,22.08063132
1990-02-20,8.611111111,44.16781311,13.26438966
1990-02-21,16.11111111,30.71556382,12.59015954
1990-02-22,17.22222222,20.232145,15.09914979
1990-02-23,15.27777778,19.2216593,22.57477935
1990-02-24,8.888888889,71.06263192,28.95032916
1990-02-25,3.333333333,23.51096508,23.54031296
1990-02-26,10,21.93988293,15.7206542
1990-02-27,15.27777778,34.18929106,20.19932402
1990-02-28,10.83333333,27.27368258,24.00205321
1990-03-01,14.16666667,35.26382904,16.46802664
1990-03-02,19.16666667,34.89469233,18.02102648
1990-03-03,13.33333333,20.77810364,29.47553873
1990-03-04,14.16666667,24.03898882,20.43275157
1990-03-05,15.55555556,24.75633265,25.6119363
1990-03-06,13.33333333,25.11084453,34.22249399
1990-03-07,13.61111111,41.71947702,27.89554446
1990-03-08,19.72222222,25.26723945,9.319861968
1990-03-09,22.77777778,33.09493746,12.67052927
1990-03-10,25.55555556,32.05442695,10.01666897
1990-03-11,29.16666667,26.60307479,19.65569627
1990-03-12,36.38888889,22.0528913,30.1982696
1990-03-13,34.44444444,28.45316111,15.8311062
1990-03-14,33.33333333,29.89519691,24.43488289
1990-03-15,29.16666667,20.44752299,30.06267217
1990-03-16,25.55555556,26.98227553,29.35457849
1990-03-17,20,25.93424591,36.03530775
1990-03-18,17.22222222,13.11847708,28.89997157
1990-03-19,11.94444444,27.51693619,24.19826358
1990-03-20,15.55555556,35.08437878,16.49698062
1990-03-21,23.61111111,44.07621444,21.57187374
1990-03-22,22.22222222,35.12420276,19.98090595
1990-03-23,14.44444444,28.15255,28.13076456
1990-03-24,14.44444444,23.19623103,24.71402387
1990-03-25,16.38888889,26.31568665,22.70854717
1990-03-26,15.55555556,15.43131636,24.0093891
1990-03-27,16.94444444,58.25716237,14.4795795
1990-03-28,20.27777778,34.66900962,17.63299097
1990-03-29,20.27777778,39.22871548,14.14544023
1990-03-30,20.27777778,33.60315376,20.60028463
1990-03-31,20.27777778,57.30076946,18.25977296
1990-04-01,23.88888889,30.54770872,15.58259036
1990-04-02,18.33333333,17.75907289,17.21621158
1990-04-03,20.27777778,28.59506678,22.57333225
1990-04-04,21.11111111,42.65743046,11.29841332
1990-04-05,18.33333333,25.47465024,17.37699517
1990-04-06,14.44444444,38.00567031,17.63377927
1990-04-07,15.83333333,27.23907872,17.83739531
1990-04-08,22.77777778,28.70129752,22.26143547
1990-04-09,25.55555556,40.15394782,18.86966477
1990-04-10,20.27777778,23.50792056,19.49187798
1990-04-11,17.22222222,21.41964427,18.57153051
1990-04-12,16.66666667,29.08975318,18.65159946
1990-04-13,20.27777778,36.23068363,16.36432962
1990-04-14,24.16666667,32.20955877,22.79583237
1990-04-15,24.16666667,37.62581932,24.43688334
1990-04-17,18.88888889,23.75288072,25.41705836
1990-04-18,20.27777778,30.17163736,21.50567157
1990-04-19,24.72222222,40.76291189,19.57363878
1990-04-20,28.33333333,29.84518442,7.760873873
1990-04-21,28.05555556,23.63389974,18.27538894
1990-04-22,28.05555556,91.62318845,24.59751032
1990-04-23,33.61111111,47.61288294,30.79956181
1990-04-24,39.72222222,41.65388258,29.87087661
1990-04-25,39.72222222,61.87564276,25.91098457
1990-04-26,38.88888889,53.11123752,32.02748759
1990-04-27,38.05555556,57.59433329,35.93478785
1990-04-28,31.11111111,26.35020811,25.24333655
1990-04-29,29.72222222,30.26033275,18.0201942
1990-04-30,27.77777778,47.47057821,16.76152948
1990-05-01,26.11111111,45.4962258,26.14522969
1990-05-02,27.22222222,61.88056116,24.75436013
1990-05-03,25.83333333,49.26561619,23.90694957
1990-05-04,23.05555556,21.95338009,32.47725041
1990-05-05,25.55555556,30.97793396,34.58488526
1990-05-06,26.38888889,26.50146483,25.56655921
1990-05-07,31.94444444,53.40214766,34.90186374
1990-05-08,36.38888889,63.63735135,45.86335484
1990-05-09,31.94444444,79.43103669,31.15939058
1990-05-10,21.38888889,17.49520026,19.05887144
1990-05-11,24.72222222,29.32487059,23.32747344
1990-05-12,25.27777778,26.98122798,26.00036751
1990-05-13,27.5,29.56191847,42.89042571
1990-05-14,28.61111111,28.12745299,23.09920508
1990-05-15,28.05555556,52.15801844,14.77254356
1990-05-16,34.16666667,27.11876777,25.40708417
1990-05-17,28.33333333,68.31917836,28.01997788
1990-05-18,30.83333333,60.54493905,31.70795019
1990-05-19,31.94444444,25.4118867,26.50484519
1990-05-20,27.5,17.67135283,21.21335628
1990-05-21,26.38888889,16.45269961,21.0208263
1990-05-22,26.38888889,19.23742339,22.65555569
1990-05-23,28.88888889,49.32333279,21.67918844
1990-05-24,31.38888889,47.7372136,30.87994592
1990-05-25,28.61111111,29.5906298,26.18658796
1990-05-26,30.27777778,47.2682714,38.68153899
1990-05-27,32.22222222,37.95910737,50.05368862
1990-05-28,31.94444444,28.65231804,40.59191198
1990-05-29,27.77777778,25.79481835,30.46862078
1990-05-30,26.94444444,41.73220238,29.9955247
1990-05-31,29.16666667,58.50660408,28.31189419
1990-06-01,38.33333333,59.81712865,36.79411921
1990-06-02,38.61111111,82.44619077,30.26237666
1990-06-03,31.11111111,103.872075,25.58026478
1990-06-04,26.66666667,22.10869662,22.30912776
1990-06-05,26.66666667,38.89763465,13.89273672
1990-06-06,35.55555556,47.4541683,20.90735335
1990-06-07,33.61111111,47.55059619,24.11870181
1990-06-08,36.11111111,41.44748493,18.87129188
1990-06-09,37.5,34.49534906,31.91216273
1990-06-10,33.05555556,14.56292108,31.23560763
1990-06-11,33.61111111,42.50965426,29.61449403
1990-06-12,40.55555556,89.5717375,47.04755709
1990-06-13,42.5,61.0647903,49.44737181
1990-06-14,36.66666667,24.49870534,31.2954401
1990-06-15,36.66666667,41.51771472,35.44475542
1990-06-16,38.33333333,51.29471373,35.76639183
1990-06-17,40.83333333,38.61635395,41.35830024
1990-06-18,36.66666667,28.61651819,33.84905889
1990-06-19,32.22222222,32.68932146,18.8365107
1990-06-20,35.55555556,33.20776979,20.74203498
1990-06-21,37.22222222,42.70071811,18.82837901
1990-06-22,34.16666667,21.79384837,19.86564072
1990-06-23,33.33333333,29.76027711,18.58238271
1990-06-24,32.77777778,24.93731066,23.02075916
1990-06-25,35.83333333,38.34036241,23.80896381
1990-06-26,39.16666667,43.24433373,30.14304417
1990-06-27,38.61111111,44.24433373,30.48574998
1990-06-28,37.5,49.39876542,29.03059626
1990-06-29,38.05555556,22.75537667,32.70408093
1990-06-30,41.66666667,40.51644766,35.058875
1990-07-01,34.16666667,19.31396426,19.56069861
1990-07-02,35.83333333,26.78124998,29.50435864
1990-07-03,40,52.74528478,45.9691997
1990-07-04,45.27777778,58.76914124,51.46615327
1990-07-05,38.05555556,34.21837934,27.55911535
1990-07-06,32.22222222,8.992965058,19.86581858
1990-07-07,34.44444444,29.20494691,30.03772795
1990-07-08,43.61111111,50.95607859,44.5184631
1990-07-09,42.22222222,39.62909028,36.35037221
1990-07-10,36.38888889,33.66679369,23.54798994
1990-07-11,34.44444444,18.14724071,27.65222908
1990-07-12,33.88888889,13.00007505,22.70022059
1990-07-13,31.94444444,13.72226999,21.98350103
1990-07-14,31.66666667,25.67120306,16.01523701
1990-07-15,33.33333333,29.59995936,14.73104849
1990-07-16,36.38888889,30.82577646,26.76057757
1990-07-17,40.55555556,41.547641,41.65499857
1990-07-18,40.83333333,44.56398836,25.58158499
1990-07-19,40.27777778,48.1048735,17.88660556
1990-07-20,35,15.61367553,18.47778335
1990-07-21,35.83333333,24.61690674,23.67520414
1990-07-22,35.27777778,13.03873316,28.93439765
1990-07-23,35.27777778,37.09684067,19.57976943
1990-07-24,35.83333333,38.36753411,18.49679281
1990-07-25,37.22222222,38.04413981,25.457916
1990-07-26,39.16666667,47.19080953,32.18942275
1990-07-27,38.61111111,74.41212679,47.31917059
1990-07-28,41.11111111,86.19645289,50.01314155
1990-07-29,41.38888889,52.51581325,33.93668739
1990-07-30,35.83333333,20.52484432,18.20335946
1990-07-31,31.66666667,14.8374422,18.82445587
1990-08-01,32.5,39.50248271,23.61795723
1990-08-02,35.55555556,38.33741154,32.08342612
1990-08-03,39.16666667,63.66829982,38.60686065
1990-08-04,39.72222222,19.37868406,23.35319944
1990-08-05,35.27777778,9.426578906,20.21093016
1990-08-06,31.11111111,9.939887222,16.8633097
1990-08-07,32.5,28.34403423,19.45216104
